index,pos,driver,gap,lap no
45,8,Lando,+10.649,3
45,9,Alexander,+11.093,3
45,10,Charles,+11.939,3
45,11,Carlos,+12.998,3
45,12,Esteban,+14.216,3
45,13,Kevin,+16.248,3
45,14,Daniil,+16.653,3
45,15,Antonio,+17.286,3
45,16,Romain,+17.702,3
45,17,George,+18.194,3
45,18,Kimi,+18.796,3
45,19,Sebastian,+19.178,3
45,20,Nicholas,+19.805,3
46,1,Valtteri,LEADER,4
46,2,Lewis,+0.849,4
46,3,Max,+3.346,4
46,4,Nico,+5.462,4
46,5,Lance,+6.805,4
46,6,Daniel,+8.722,4
46,7,Pierre,+9.429,4
46,8,Lando,+10.953,4
46,9,Alexander,+11.514,4
46,10,Charles,+12.339,4
46,11,Carlos,+13.262,4
46,12,Esteban,+14.565,4
46,13,Kevin,+16.392,4
46,14,Daniil,+16.478,4
46,15,Antonio,+17.355,4
46,16,Romain,+17.551,4
46,17,George,+18.184,4
46,18,Kimi,+18.603,4
46,19,Sebastian,+18.751,4
46,20,Nicholas,+20.261,4
47,1,Valtteri,LEADER,4
47,2,Lewis,+0.777,4
47,3,Max,+3.352,4
47,4,Nico,+5.567,4
47,5,Lance,+7.076,4
47,6,Daniel,+8.708,4
47,7,Pierre,+9.635,4
47,8,Lando,+10.953,4
47,9,Alexander,+11.514,4
47,10,Charles,+12.374,4
47,11,Carlos,+13.499,4
47,12,Esteban,+14.806,4
47,13,Kevin,+16.854,4
47,14,Daniil,+17.018,4
47,15,Antonio,+17.593,4
47,16,Romain,+18.052,4
47,17,George,+18.465,4
47,18,Kimi,+19.057,4
47,19,Sebastian,+19.390,4
47,20,Nicholas,+20.470,4
48,1,Valtteri,LEADER,4
48,2,Lewis,+0.757,4
48,3,Max,+3.278,4
48,4,Nico,+5.497,4
48,5,Lance,+7.005,4
48,6,Daniel,+8.729,4
48,7,Pierre,+9.665,4
48,8,Lando,+11.243,4
48,9,Alexander,+11.918,4
48,10,Charles,+12.824,4
48,11,Carlos,+13.890,4
48,12,Esteban,+15.002,4
48,13,Kevin,+16.854,4
48,14,Daniil,+17.018,4
48,15,Antonio,+17.593,4
48,16,Romain,+18.052,4
48,17,George,+18.524,4
48,18,Kimi,+19.100,4
48,19,Sebastian,+19.456,4
48,20,Nicholas,+20.766,4
49,1,Valtteri,LEADER,4
49,2,Lewis,+1.048,4
49,3,Max,+3.283,4
49,4,Nico,+5.797,4
49,5,Lance,+7.120,4
49,6,Daniel,+8.693,4
49,7,Pierre,+9.594,4
49,8,Lando,+11.043,4
49,9,Alexander,+11.667,4
49,10,Charles,+12.612,4
49,11,Carlos,+13.836,4
49,12,Esteban,+15.013,4
49,13,Kevin,+17.290,4
49,14,Daniil,+18.002,4
49,15,Antonio,+18.390,4
49,16,Romain,+18.858,4
49,17,George,+19.190,4
49,18,Kimi,+19.659,4
49,19,Sebastian,+20.219,4
49,20,Nicholas,+21.387,4
50,1,Valtteri,LEADER,4
50,2,Lewis,+1.038,4
50,3,Max,+3.335,4
50,4,Nico,+5.842,4
50,5,Lance,+7.538,4
50,6,Daniel,+8.860,4
50,7,Pierre,+9.803,4
50,8,Lando,+11.269,4
50,9,Alexander,+11.977,4
50,10,Charles,+12.611,4
50,11,Carlos,+13.844,4
50,12,Esteban,+15.149,4
50,13,Daniil,+17.209,4
50,14,Kevin,+18.047,4
50,15,Antonio,+18.520,4
50,16,Romain,+18.964,4
50,17,George,+19.070,4
50,18,Kimi,+19.540,4
50,19,Sebastian,+20.141,4
50,20,Nicholas,+21.320,4
51,1,Valtteri,LEADER,4
51,2,Lewis,+0.785,4
51,3,Max,+3.336,4
51,4,Nico,+5.839,4
51,5,Lance,+7.556,4
51,6,Daniel,+8.967,4
51,7,Pierre,+9.987,4
51,8,Lando,+11.401,4
51,9,Alexander,+12.152,4
51,10,Charles,+12.611,4
51,11,Carlos,+14.041,4
51,12,Esteban,+15.423,4
51,13,Daniil,+17.454,4
51,14,Kevin,+18.160,4
51,15,Antonio,+18.644,4
51,16,Romain,+19.005,4
51,17,George,+19.330,4
51,18,Kimi,+19.800,4
51,19,Sebastian,+20.259,4
51,20,Nicholas,+21.432,4
52,1,Valtteri,LEADER,4
52,2,Lewis,+0.970,4
52,3,Max,+3.328,4
52,4,Nico,+5.873,4
52,5,Lance,+7.504,4
52,6,Daniel,+8.988,4
52,7,Pierre,+9.995,4
52,8,Lando,+11.437,4
52,9,Alexander,+12.183,4
52,10,Charles,+13.048,4
52,11,Carlos,+14.327,4
52,12,Esteban,+15.650,4
52,13,Daniil,+17.454,4
52,14,Kevin,+18.424,4
52,15,Antonio,+18.990,4
52,16,Romain,+19.712,4
52,17,George,+19.765,4
52,18,Kimi,+20.292,4
52,19,Sebastian,+20.545,4
52,20,Nicholas,+21.728,4
53,1,Valtteri,LEADER,4
53,2,Lewis,+1.028,4
53,3,Max,+3.387,4
53,4,Nico,+6.017,4
53,5,Lance,+7.632,4
53,6,Daniel,+9.018,4
53,7,Pierre,+9.791,4
53,8,Lando,+11.450,4
53,9,Alexander,+12.055,4
53,10,Charles,+12.746,4
53,11,Carlos,+14.395,4
53,12,Esteban,+15.714,4
53,13,Daniil,+17.723,4
53,14,Kevin,+18.751,4
53,15,Antonio,+19.405,4
53,16,Romain,+20.199,4
53,17,George,+20.645,4
53,18,Kimi,+20.777,4
53,19,Sebastian,+21.036,4
53,20,Nicholas,+22.007,4
54,1,Valtteri,LEADER,4
54,2,Lewis,+1.001,4
54,3,Max,+3.436,4
54,4,Nico,+6.193,4
54,5,Lance,+7.632,4
54,6,Daniel,+9.203,4
54,7,Pierre,+10.095,4
54,8,Lando,+11.759,4
54,9,Alexander,+12.262,4
54,10,Charles,+12.746,4
54,11,Carlos,+14.419,4
54,12,Esteban,+15.720,4
54,13,Daniil,+17.801,4
54,14,Kevin,+18.578,4
54,15,Antonio,+19.166,4
54,16,Romain,+20.258,4
54,17,George,+20.777,4
54,18,Kimi,+21.098,4
54,19,Sebastian,+21.163,4
54,20,Nicholas,+22.032,4
55,1,Valtteri,LEADER,4
55,2,Lewis,+0.939,4
55,3,Max,+3.558,4
55,4,Nico,+6.181,4
55,5,Lance,+7.764,4
55,6,Daniel,+9.351,4
55,7,Pierre,+10.215,4
55,8,Lando,+11.861,4
55,9,Alexander,+12.609,4
55,10,Charles,+13.444,4
55,11,Carlos,+14.716,4
55,12,Esteban,+15.979,4
55,13,Daniil,+18.087,4
55,14,Kevin,+18.898,4
55,15,Antonio,+19.231,4
55,16,Romain,+20.064,4
55,17,George,+20.530,4
55,18,Kimi,+20.922,4
55,19,Sebastian,+20.938,4
55,20,Nicholas,+21.883,4
56,1,Valtteri,LEADER,4
56,2,Lewis,+1.002,4
56,3,Max,+3.622,4
56,4,Nico,+6.149,4
56,5,Lance,+7.707,4
56,6,Daniel,+9.404,4
56,7,Pierre,+10.210,4
56,8,Lando,+11.890,4
56,9,Alexander,+12.609,4
56,10,Charles,+13.444,4
56,11,Carlos,+14.891,4
56,12,Esteban,+16.095,4
56,13,Daniil,+18.087,4
56,14,Kevin,+18.898,4
56,15,Antonio,+19.721,4
56,16,Romain,+20.447,4
56,17,George,+21.213,4
56,18,Kimi,+21.635,4
56,19,Sebastian,+21.944,4
56,20,Nicholas,+22.787,4
57,1,Valtteri,LEADER,4
57,2,Lewis,+0.983,4
57,3,Max,+3.623,4
57,4,Nico,+6.335,4
57,5,Lance,+7.736,4
57,6,Daniel,+9.401,4
57,7,Pierre,+10.258,4
57,8,Lando,+11.934,4
57,9,Alexander,+12.527,4
57,10,Charles,+13.387,4
57,11,Carlos,+14.940,4
57,12,Esteban,+16.196,4
57,13,Daniil,+18.256,4
57,14,Kevin,+19.144,4
57,15,Antonio,+19.899,4
57,16,Romain,+20.604,4
57,17,George,+21.576,4
57,18,Kimi,+21.856,4
57,19,Sebastian,+22.356,4
57,20,Nicholas,+23.101,4
58,1,Valtteri,LEADER,4
58,2,Lewis,+1.153,4
58,3,Max,+3.709,4
58,4,Nico,+6.323,4
58,5,Lance,+7.642,4
58,6,Daniel,+9.694,4
58,7,Pierre,+10.451,4
58,8,Lando,+12.008,4
58,9,Alexander,+12.715,4
58,10,Charles,+13.715,4
58,11,Carlos,+14.998,4
58,12,Esteban,+16.233,4
58,13,Daniil,+18.318,4
58,14,Kevin,+19.212,4
58,15,Antonio,+19.937,4
58,16,Romain,+20.625,4
58,17,George,+21.593,4
58,18,Kimi,+21.839,4
58,19,Sebastian,+22.356,4
58,20,Nicholas,+23.101,4
59,1,Valtteri,LEADER,4
59,2,Lewis,+1.019,4
59,3,Max,+3.757,4
59,4,Nico,+6.701,4
59,5,Lance,+7.816,4
59,6,Daniel,+9.938,4
59,7,Pierre,+10.717,4
59,8,Lando,+12.034,4
59,9,Alexander,+12.746,4
59,10,Charles,+13.685,4
59,11,Carlos,+15.108,4
59,12,Esteban,+16.502,4
59,13,Daniil,+18.463,4
59,14,Kevin,+19.256,4
59,15,Antonio,+19.937,4
59,16,Romain,+20.573,4
59,17,George,+21.569,4
59,18,Kimi,+21.848,4
59,19,Sebastian,+22.395,4
59,20,Nicholas,+23.073,4
60,1,Valtteri,LEADER,4
60,2,Lewis,+0.910,4
60,3,Max,+3.770,4
60,4,Nico,+6.715,4
60,5,Lance,+8.052,4
60,6,Daniel,+10.202,4
60,7,Pierre,+11.042,4
60,8,Lando,+12.247,4
60,9,Alexander,+12.865,4
60,10,Charles,+14.004,4
60,11,Carlos,+15.360,4
60,12,Esteban,+16.730,4
60,13,Daniil,+18.480,4
60,14,Kevin,+19.776,4
60,15,Antonio,+20.308,4
60,16,Romain,+20.953,4
60,17,George,+22.019,4
60,18,Kimi,+22.249,4
60,19,Sebastian,+22.852,4
60,20,Nicholas,+23.338,4
61,1,Valtteri,LEADER,4
61,2,Lewis,+1.048,4
61,3,Max,+3.828,4
61,4,Nico,+6.828,4
61,5,Lance,+8.090,4
61,6,Daniel,+10.214,4
61,7,Pierre,+10.933,4
61,8,Lando,+12.294,4
61,9,Alexander,+13.156,4
61,10,Charles,+14.197,4
61,11,Carlos,+15.583,4
61,12,Esteban,+16.924,4
61,13,Daniil,+18.827,4
61,14,Kevin,+20.053,4
61,15,Antonio,+20.754,4
61,16,Romain,+21.285,4
61,17,George,+22.249,4
61,18,Kimi,+22.831,4
61,19,Sebastian,+23.370,4
61,20,Nicholas,+23.842,4
62,1,Valtteri,LEADER,5
62,2,Lewis,+1.048,5
62,3,Max,+3.861,5
62,4,Nico,+7.185,5
62,5,Lance,+8.364,5
62,6,Daniel,+10.483,5
62,7,Pierre,+11.080,5
62,8,Lando,+12.525,5
62,9,Alexander,+13.118,5
62,10,Charles,+14.185,5
62,11,Carlos,+15.643,5
62,12,Esteban,+17.001,5
62,13,Daniil,+18.911,5
62,14,Kevin,+20.455,5
62,15,Antonio,+21.080,5
62,16,Romain,+21.710,5
62,17,George,+22.554,5
62,18,Kimi,+23.074,5
62,19,Sebastian,+23.833,5
62,20,Nicholas,+24.254,5
63,1,Valtteri,LEADER,5
63,2,Lewis,+1.087,5
63,3,Max,+3.915,5
63,4,Nico,+7.252,5
63,5,Lance,+8.716,5
63,6,Daniel,+10.505,5
63,7,Pierre,+11.378,5
63,8,Lando,+12.768,5
63,9,Alexander,+13.614,5
63,10,Charles,+14.529,5
63,11,Carlos,+16.112,5
63,12,Esteban,+17.200,5
63,13,Daniil,+19.154,5
63,14,Kevin,+20.487,5
63,15,Antonio,+21.189,5
63,16,Romain,+21.489,5
63,17,George,+22.529,5
63,18,Kimi,+22.794,5
63,19,Sebastian,+23.620,5
63,20,Nicholas,+24.026,5
64,1,Valtteri,LEADER,5
64,2,Lewis,+1.098,5
64,3,Max,+3.900,5
64,4,Nico,+7.182,5
64,5,Lance,+8.721,5
64,6,Daniel,+10.633,5
64,7,Pierre,+11.660,5
64,8,Lando,+13.027,5
64,9,Alexander,+13.975,5
64,10,Charles,+14.924,5
64,11,Carlos,+16.112,5
64,12,Esteban,+17.513,5
64,13,Daniil,+19.399,5
64,14,Kevin,+20.890,5
64,15,Antonio,+21.559,5
64,16,Romain,+21.882,5
64,17,George,+23.034,5
64,18,Kimi,+23.009,5
64,19,Sebastian,+23.624,5
64,20,Nicholas,+24.017,5
65,1,Valtteri,LEADER,5
65,2,Lewis,+1.191,5
65,3,Max,+3.902,5
65,4,Nico,+7.113,5
65,5,Lance,+8.669,5
65,6,Daniel,+10.610,5
65,7,Pierre,+11.660,5
65,8,Lando,+13.038,5
65,9,Alexander,+13.973,5
65,10,Charles,+14.934,5
65,11,Carlos,+16.445,5
65,12,Esteban,+17.715,5
65,13,Daniil,+19.635,5
65,14,Kevin,+20.890,5
65,15,Antonio,+21.559,5
65,16,Romain,+21.929,5
65,17,George,+23.096,5
65,18,Kimi,+23.345,5
65,19,Sebastian,+24.420,5
65,20,Nicholas,+24.752,5
66,1,Valtteri,LEADER,5
66,2,Lewis,+1.337,5
66,3,Max,+3.901,5
66,4,Nico,+7.268,5
66,5,Lance,+9.092,5
66,6,Daniel,+10.771,5
66,7,Pierre,+11.663,5
66,8,Lando,+12.898,5
66,9,Alexander,+13.790,5
66,10,Charles,+14.764,5
66,11,Carlos,+16.365,5
66,12,Esteban,+17.791,5
66,13,Daniil,+19.648,5
66,14,Kevin,+21.387,5
66,15,Antonio,+22.064,5
66,16,Romain,+22.514,5
66,17,George,+23.566,5
66,18,Kimi,+24.000,5
66,19,Sebastian,+25.008,5
66,20,Nicholas,+25.826,5
67,1,Valtteri,LEADER,5
67,2,Lewis,+1.286,5
67,3,Max,+3.897,5
67,4,Nico,+7.304,5
67,5,Lance,+9.166,5
67,6,Daniel,+10.771,5
67,7,Pierre,+11.858,5
67,8,Lando,+13.194,5
67,9,Alexander,+13.965,5
67,10,Charles,+14.957,5
67,11,Carlos,+16.406,5
67,12,Esteban,+17.914,5
67,13,Daniil,+19.625,5
67,14,Kevin,+21.316,5
67,15,Antonio,+21.973,5
67,16,Romain,+22.563,5
67,17,George,+23.376,5
67,18,Sebastian,+23.840,5
67,19,Kimi,+24.985,5
67,20,Nicholas,+25.798,5
68,1,Valtteri,LEADER,5
68,2,Lewis,+1.369,5
68,3,Max,+3.925,5
68,4,Nico,+7.279,5
68,5,Lance,+9.169,5
68,6,Daniel,+10.883,5
68,7,Pierre,+11.962,5
68,8,Lando,+13.288,5
68,9,Alexander,+14.026,5
68,10,Charles,+15.156,5
68,11,Carlos,+16.594,5
68,12,Esteban,+18.145,5
68,13,Daniil,+19.791,5
68,14,Kevin,+21.477,5
68,15,Antonio,+22.291,5
68,16,Romain,+22.723,5
68,17,George,+23.568,5
68,18,Sebastian,+23.997,5
68,19,Kimi,+25.196,5
68,20,Nicholas,+26.081,5
69,1,Valtteri,LEADER,5
69,2,Lewis,+1.313,5
69,3,Max,+3.826,5
69,4,Nico,+7.349,5
69,5,Lance,+9.177,5
69,6,Daniel,+10.905,5
69,7,Pierre,+11.800,5
69,8,Lando,+13.333,5
69,9,Alexander,+13.923,5
69,10,Charles,+14.928,5
69,11,Carlos,+16.856,5
69,12,Esteban,+18.285,5
69,13,Daniil,+20.059,5
69,14,Kevin,+21.748,5
69,15,Antonio,+22.535,5
69,16,Romain,+23.151,5
69,17,George,+24.190,5
69,18,Sebastian,+24.711,5
69,19,Kimi,+25.696,5
69,20,Nicholas,+26.361,5
70,1,Valtteri,LEADER,5
70,2,Lewis,+1.276,5
70,3,Max,+3.811,5
70,4,Nico,+7.448,5
70,5,Lance,+9.266,5
70,6,Daniel,+10.934,5
70,7,Pierre,+12.112,5
70,8,Lando,+13.528,5
70,9,Alexander,+14.251,5
70,10,Charles,+15.173,5
70,11,Carlos,+17.002,5
70,12,Esteban,+18.329,5
70,13,Daniil,+20.147,5
70,14,Kevin,+21.738,5
70,15,Antonio,+22.420,5
70,16,Romain,+22.955,5
70,17,George,+24.200,5
70,18,Sebastian,+24.692,5
70,19,Kimi,+25.744,5
70,20,Nicholas,+26.589,5
71,1,Valtteri,LEADER,5
71,2,Lewis,+1.362,5
71,3,Max,+3.831,5
71,4,Nico,+7.383,5
71,5,Lance,+9.172,5
71,6,Daniel,+10.975,5
71,7,Pierre,+12.101,5
71,8,Lando,+13.613,5
71,9,Alexander,+14.339,5
71,10,Charles,+15.263,5
71,11,Carlos,+17.150,5
71,12,Esteban,+18.440,5
71,13,Daniil,+20.372,5
71,14,Kevin,+21.880,5
71,15,Antonio,+22.699,5
71,16,Romain,+23.397,5
71,17,George,+24.445,5
71,18,Sebastian,+25.023,5
71,19,Kimi,+25.974,5
71,20,Nicholas,+26.521,5
72,1,Valtteri,LEADER,5
72,2,Lewis,+1.379,5
72,3,Max,+3.782,5
72,4,Nico,+7.363,5
72,5,Lance,+9.095,5
72,6,Daniel,+11.166,5
72,7,Pierre,+12.217,5
72,8,Lando,+13.652,5
72,9,Alexander,+14.297,5
72,10,Charles,+15.189,5
72,11,Carlos,+17.182,5
72,12,Esteban,+18.488,5
72,13,Daniil,+20.464,5
72,14,Kevin,+22.070,5
72,15,Antonio,+22.869,5
72,16,Romain,+23.600,5
72,17,George,+24.709,5
72,18,Sebastian,+25.338,5
72,19,Kimi,+26.122,5
72,20,Nicholas,+26.852,5
73,1,Valtteri,LEADER,6
73,2,Lewis,+1.376,6
73,3,Max,+3.899,6
73,4,Nico,+7.539,6
73,5,Lance,+9.204,6
73,6,Daniel,+11.538,6
73,7,Pierre,+12.657,6
73,8,Lando,+13.797,6
73,9,Alexander,+14.741,6
73,10,Charles,+15.568,6
73,11,Carlos,+17.278,6
73,12,Esteban,+18.850,6
73,13,Daniil,+20.666,6
73,14,Kevin,+22.675,6
73,15,Antonio,+23.471,6
73,16,Romain,+24.132,6
73,17,George,+24.882,6
73,18,Sebastian,+25.551,6
73,19,Kimi,+26.445,6
73,20,Nicholas,+27.354,6
74,1,Valtteri,LEADER,6
74,2,Lewis,+1.520,6
74,3,Max,+3.631,6
74,4,Nico,+7.740,6
74,5,Lance,+9.389,6
74,6,Daniel,+11.633,6
74,7,Pierre,+13.030,6
74,8,Lando,+14.624,6
74,9,Alexander,+15.401,6
74,10,Charles,+16.362,6
74,11,Carlos,+18.365,6
74,12,Esteban,+19.717,6
74,13,Daniil,+21.660,6
74,14,Kevin,+23.299,6
74,15,Antonio,+24.005,6
74,16,Romain,+24.545,6
74,17,George,+25.389,6
74,18,Sebastian,+26.091,6
74,19,Kimi,+26.854,6
74,20,Nicholas,+27.948,6
75,1,Valtteri,LEADER,6
75,2,Lewis,+1.426,6
75,3,Max,+3.529,6
75,4,Nico,+7.770,6
75,5,Lance,+9.629,6
75,6,Daniel,+11.674,6
75,7,Pierre,+13.049,6
75,8,Lando,+14.477,6
75,9,Alexander,+15.232,6
75,10,Charles,+16.022,6
75,11,Carlos,+18.096,6
75,12,Esteban,+19.646,6
75,13,Daniil,+21.485,6
75,14,Kevin,+23.739,6
75,15,Antonio,+24.440,6
75,16,Romain,+25.199,6
75,17,George,+25.758,6
75,18,Sebastian,+26.435,6
75,19,Kimi,+27.388,6
75,20,Nicholas,+28.415,6
76,1,Valtteri,LEADER,6
76,2,Lewis,+1.499,6
76,3,Max,+3.524,6
76,4,Nico,+7.771,6
76,5,Lance,+9.623,6
76,6,Daniel,+11.737,6
76,7,Pierre,+13.088,6
76,8,Lando,+14.571,6
76,9,Alexander,+15.345,6
76,10,Charles,+16.410,6
76,11,Carlos,+18.257,6
76,12,Esteban,+19.906,6
76,13,Daniil,+21.750,6
76,14,Kevin,+23.681,6
76,15,Antonio,+24.350,6
76,16,Romain,+25.151,6
76,17,George,+25.774,6
76,18,Sebastian,+26.271,6
76,19,Kimi,+27.175,6
76,20,Nicholas,+28.183,6
77,1,Valtteri,LEADER,6
77,2,Lewis,+1.397,6
77,3,Max,+3.437,6
77,4,Nico,+7.770,6
77,5,Lance,+9.589,6
77,6,Daniel,+11.739,6
77,7,Pierre,+13.090,6
77,8,Lando,+14.670,6
77,9,Alexander,+15.237,6
77,10,Charles,+16.364,6
77,11,Carlos,+18.492,6
77,12,Esteban,+20.081,6
77,13,Daniil,+21.912,6
77,14,Kevin,+23.894,6
77,15,Antonio,+24.723,6
77,16,Romain,+25.553,6
77,17,George,+26.344,6
77,18,Sebastian,+26.934,6
77,19,Kimi,+27.415,6
77,20,Nicholas,+28.557,6
78,1,Valtteri,LEADER,6
78,2,Lewis,+1.276,6
78,3,Max,+3.425,6
78,4,Nico,+7.820,6
78,5,Lance,+9.672,6
78,6,Daniel,+11.773,6
78,7,Pierre,+13.347,6
78,8,Lando,+14.925,6
78,9,Alexander,+15.610,6
78,10,Charles,+16.588,6
78,11,Carlos,+18.721,6
78,12,Esteban,+20.150,6
78,13,Daniil,+22.046,6
78,14,Kevin,+23.993,6
78,15,Antonio,+24.595,6
78,16,Romain,+25.411,6
78,17,George,+26.343,6
78,18,Sebastian,+26.914,6
78,19,Kimi,+27.686,6
78,20,Nicholas,+28.726,6
79,1,Valtteri,LEADER,6
79,2,Lewis,+1.142,6
79,3,Max,+3.267,6
79,4,Nico,+7.772,6
79,5,Lance,+9.510,6
79,6,Daniel,+11.760,6
79,7,Pierre,+13.312,6
79,8,Lando,+15.007,6
79,9,Alexander,+15.638,6
79,10,Charles,+16.610,6
79,11,Carlos,+18.865,6
79,12,Esteban,+20.328,6
79,13,Daniil,+22.236,6
79,14,Kevin,+24.306,6
79,15,Antonio,+24.595,6
79,16,Romain,+25.365,6
79,17,George,+26.168,6
79,18,Sebastian,+26.661,6
79,19,Kimi,+27.458,6
79,20,Nicholas,+28.636,6
80,1,Valtteri,LEADER,6
80,2,Lewis,+1.111,6
80,3,Max,+3.168,6
80,4,Nico,+7.633,6
80,5,Lance,+9.352,6
80,6,Daniel,+11.880,6
80,7,Pierre,+13.362,6
80,8,Lando,+14.968,6
80,9,Alexander,+15.494,6
80,10,Charles,+16.454,6
80,11,Carlos,+18.846,6
80,12,Esteban,+20.416,6
80,13,Daniil,+22.339,6
80,14,Kevin,+24.396,6
80,15,Antonio,+25.134,6
80,16,Romain,+25.683,6
80,17,George,+26.701,6
80,18,Sebastian,+27.254,6
80,19,Kimi,+27.919,6
80,20,Nicholas,+28.863,6
81,1,Valtteri,LEADER,6
81,2,Lewis,+1.032,6
81,3,Max,+3.150,6
81,4,Nico,+7.853,6
81,5,Lance,+9.455,6
81,6,Daniel,+11.992,6
81,7,Pierre,+13.466,6
81,8,Lando,+14.844,6
81,9,Alexander,+15.632,6
81,10,Charles,+16.529,6
81,11,Carlos,+18.712,6
81,12,Esteban,+20.550,6
81,13,Daniil,+22.382,6
81,14,Kevin,+24.610,6
81,15,Antonio,+25.311,6
81,16,Romain,+25.787,6
81,17,George,+26.601,6
81,18,Sebastian,+27.064,6
81,19,Kimi,+27.800,6
81,20,Nicholas,+28.912,6
82,1,Valtteri,LEADER,7
82,2,Lewis,+1.265,7
82,3,Max,+3.087,7
82,4,Nico,+8.088,7
82,5,Lance,+10.595,7
82,6,Daniel,+12.280,7
82,7,Pierre,+13.821,7
82,8,Lando,+15.297,7
82,9,Alexander,+16.031,7
82,10,Charles,+17.002,7
82,11,Carlos,+19.312,7
82,12,Esteban,+21.275,7
82,13,Daniil,+23.156,7
82,14,Kevin,+25.207,7
82,15,Antonio,+25.984,7
82,16,Romain,+26.535,7
82,17,George,+26.975,7
82,18,Sebastian,+27.699,7
82,19,Kimi,+28.351,7
82,20,Nicholas,+29.226,7
83,1,Valtteri,LEADER,7
83,2,Lewis,+1.183,7
83,3,Max,+3.045,7
83,4,Nico,+8.191,7
83,5,Lance,+10.968,7
83,6,Daniel,+12.271,7
83,7,Pierre,+13.705,7
83,8,Lando,+15.076,7
83,9,Alexander,+16.782,7
83,10,Charles,+19.324,7
83,11,Carlos,+21.325,7
83,12,Esteban,+16.031,7
83,13,Daniil,+23.182,7
83,14,Kevin,+25.615,7
83,15,Antonio,+26.343,7
83,16,Romain,+26.967,7
83,17,George,+27.666,7
83,18,Sebastian,+28.046,7
83,19,Kimi,+28.734,7
83,20,Nicholas,+29.226,7
84,1,Valtteri,LEADER,7
84,2,Lewis,+1.323,7
84,3,Max,+3.034,7
84,4,Nico,+8.242,7
84,5,Lance,+11.085,7
84,6,Daniel,+12.423,7
84,7,Pierre,+13.981,7
84,8,Lando,+15.538,7
84,9,Alexander,+16.935,7
84,10,Charles,+19.327,7
84,11,Carlos,+21.518,7
84,12,Esteban,+23.238,7
84,13,Daniil,+25.710,7
84,14,Kevin,+26.317,7
84,15,Antonio,+27.126,7
84,16,Romain,+27.763,7
84,17,George,+28.068,7
84,18,Sebastian,+28.716,7
84,19,Kimi,+29.564,7
84,20,Nicholas,+16.031,7
85,1,Valtteri,LEADER,7
85,2,Lewis,+1.356,7
85,3,Max,+3.113,7
85,4,Nico,+8.465,7
85,5,Lance,+11.188,7
85,6,Daniel,+12.416,7
85,7,Pierre,+13.988,7
85,8,Lando,+15.654,7
85,9,Alexander,+16.927,7
85,10,Charles,+19.386,7
85,11,Carlos,+21.577,7
85,12,Esteban,+23.360,7
85,13,Daniil,+25.800,7
85,14,Kevin,+26.558,7
85,15,Antonio,+27.362,7
85,16,Romain,+28.096,7
85,17,George,+28.402,7
85,18,Sebastian,+29.035,7
85,19,Kimi,+29.983,7
85,20,Nicholas,+35.665,7
86,1,Valtteri,LEADER,7
86,2,Lewis,+1.321,7
86,3,Max,+3.141,7
86,4,Nico,+8.602,7
86,5,Lance,+11.367,7
86,6,Daniel,+12.721,7
86,7,Pierre,+14.265,7
86,8,Lando,+15.915,7
86,9,Alexander,+17.227,7
86,10,Charles,+19.494,7
86,11,Carlos,+21.635,7
86,12,Esteban,+23.474,7
86,13,Daniil,+25.856,7
86,14,Kevin,+26.752,7
86,15,Antonio,+27.530,7
86,16,Romain,+28.282,7
86,17,George,+28.698,7
86,18,Sebastian,+29.352,7
86,19,Kimi,+30.139,7
86,20,Nicholas,+35.868,7
87,1,Valtteri,LEADER,7
87,2,Lewis,+1.305,7
87,3,Max,+3.063,7
87,4,Nico,+8.680,7
87,5,Lance,+11.275,7
87,6,Daniel,+12.819,7
87,7,Pierre,+14.304,7
87,8,Lando,+16.074,7
87,9,Alexander,+17.296,7
87,10,Charles,+19.944,7
87,11,Carlos,+21.928,7
87,12,Esteban,+23.918,7
87,13,Daniil,+26.273,7
87,14,Kevin,+26.970,7
87,15,Antonio,+27.610,7
87,16,Romain,+28.553,7
87,17,George,+28.991,7
87,18,Sebastian,+29.622,7
87,19,Kimi,+30.308,7
87,20,Nicholas,+36.119,7
88,1,Valtteri,LEADER,7
88,2,Lewis,+1.238,7
88,3,Max,+3.087,7
88,4,Nico,+8.882,7
88,5,Lance,+11.179,7
88,6,Daniel,+12.965,7
88,7,Pierre,+14.311,7
88,8,Lando,+16.114,7
88,9,Alexander,+17.365,7
88,10,Charles,+20.044,7
88,11,Carlos,+22.099,7
88,12,Esteban,+23.964,7
88,13,Daniil,+26.461,7
88,14,Kevin,+27.271,7
88,15,Antonio,+27.778,7
88,16,Romain,+28.899,7
88,17,George,+29.494,7
88,18,Sebastian,+29.791,7
88,19,Kimi,+30.639,7
88,20,Nicholas,+36.200,7
89,1,Valtteri,LEADER,8
89,2,Lewis,+1.234,8
89,3,Max,+3.194,8
89,4,Nico,+8.963,8
89,5,Lance,+11.381,8
89,6,Daniel,+13.245,8
89,7,Pierre,+14.637,8
89,8,Lando,+16.264,8
89,9,Alexander,+17.458,8
89,10,Charles,+20.133,8
89,11,Carlos,+22.291,8
89,12,Esteban,+24.220,8
89,13,Daniil,+26.900,8
89,14,Kevin,+27.574,8
89,15,Antonio,+28.088,8
89,16,Romain,+28.872,8
89,17,George,+29.455,8
89,18,Sebastian,+29.804,8
89,19,Kimi,+30.698,8
89,20,Nicholas,+36.225,8
