Source,Target,Weight,Date,EndDate
watson,tambay,3,1981,1982
watson,surer,2,1981,1982
watson,rosberg,2,1981,1982
watson,reutemann,4,1981,1982
watson,piquet,2,1981,1982
watson,laffite,1,1981,1982
watson,giacomelli,3,1981,1982
watson,arnoux,1,1981,1982
watson,andretti,3,1981,1982
watson,jarier,1,1981,1982
watson,mansell,1,1981,1982
watson,de angelis,3,1981,1982
watson,rebaque,1,1981,1982
watson,prost,3,1981,1982
watson,villeneuve,2,1981,1982
watson,patrese,2,1981,1982
watson,salazar,1,1981,1982
watson,borgudd,2,1981,1982
watson,pironi,2,1981,1982
watson,alboreto,1,1981,1982
tambay,watson,1,1981,1982
tambay,surer,2,1981,1982
tambay,rosberg,1,1981,1982
tambay,piquet,3,1981,1982
tambay,jabouille,2,1981,1982
tambay,giacomelli,2,1981,1982
tambay,cheever,1,1981,1982
tambay,andretti,4,1981,1982
tambay,jarier,1,1981,1982
tambay,mansell,2,1981,1982
tambay,de angelis,2,1981,1982
tambay,rebaque,3,1981,1982
tambay,villeneuve,1,1981,1982
tambay,zunino,1,1981,1982
tambay,de angelis,3,1981,1982
tambay,patrese,1,1981,1982
tambay,borgudd,1,1981,1982
tambay,pironi,2,1981,1982
tambay,daly,1,1981,1982
surer,watson,1,1981,1982
surer,tambay,4,1981,1982
surer,serra,2,1981,1982
surer,rosberg,2,1981,1982
surer,laffite,1,1981,1982
surer,jabouille,1,1981,1982
surer,giacomelli,1,1981,1982
surer,jarier,2,1981,1982
surer,mansell,1,1981,1982
surer,de angelis,1,1981,1982
surer,rebaque,1,1981,1982
surer,prost,1,1981,1982
surer,patrese,2,1981,1982
surer,borgudd,3,1981,1982
surer,daly,2,1981,1982
serra,surer,1,1981,1982
serra,laffite,1,1981,1982
serra,rebaque,1,1981,1982
serra,stohr,1,1981,1982
serra,salazar,1,1981,1982
rosberg,piquet,1,1981,1982
rosberg,giacomelli,1,1981,1982
rosberg,jarier,1,1981,1982
rosberg,mansell,1,1981,1982
rosberg,de angelis,1,1981,1982
reutemann,surer,2,1981,1982
reutemann,piquet,2,1981,1982
reutemann,laffite,2,1981,1982
reutemann,jones,1,1981,1982
reutemann,cheever,1,1981,1982
reutemann,arnoux,2,1981,1982
reutemann,andretti,2,1981,1982
reutemann,mansell,1,1981,1982
reutemann,villeneuve,2,1981,1982
reutemann,de angelis,1,1981,1982
reutemann,patrese,1,1981,1982
reutemann,borgudd,1,1981,1982
reutemann,pironi,4,1981,1982
piquet,watson,2,1981,1982
piquet,tambay,1,1981,1982
piquet,rosberg,1,1981,1982
piquet,reutemann,4,1981,1982
piquet,laffite,3,1981,1982
piquet,jones,2,1981,1982
piquet,giacomelli,2,1981,1982
piquet,arnoux,2,1981,1982
piquet,mansell,1,1981,1982
piquet,prost,1,1981,1982
piquet,villeneuve,1,1981,1982
piquet,patrese,1,1981,1982
piquet,pironi,6,1981,1982
laffite,watson,5,1981,1982
laffite,rosberg,1,1981,1982
laffite,reutemann,4,1981,1982
laffite,piquet,3,1981,1982
laffite,jones,2,1981,1982
laffite,giacomelli,1,1981,1982
laffite,arnoux,2,1981,1982
laffite,andretti,1,1981,1982
laffite,jarier,2,1981,1982
laffite,de angelis,1,1981,1982
laffite,prost,1,1981,1982
laffite,villeneuve,1,1981,1982
laffite,de angelis,1,1981,1982
laffite,patrese,1,1981,1982
laffite,pironi,4,1981,1982
jones,watson,1,1981,1982
jones,rosberg,1,1981,1982
jones,reutemann,3,1981,1982
jones,piquet,1,1981,1982
jones,jabouille,1,1981,1982
jones,giacomelli,2,1981,1982
jones,arnoux,2,1981,1982
jones,andretti,1,1981,1982
jones,rebaque,1,1981,1982
jones,prost,2,1981,1982
jones,villeneuve,2,1981,1982
jones,patrese,1,1981,1982
jones,borgudd,1,1981,1982
jones,pironi,3,1981,1982
jabouille,tambay,1,1981,1982
jabouille,rosberg,1,1981,1982
jabouille,mansell,1,1981,1982
jabouille,salazar,1,1981,1982
giacomelli,watson,2,1981,1982
giacomelli,serra,2,1981,1982
giacomelli,rosberg,1,1981,1982
giacomelli,reutemann,1,1981,1982
giacomelli,piquet,4,1981,1982
giacomelli,laffite,2,1981,1982
giacomelli,jones,1,1981,1982
giacomelli,andretti,1,1981,1982
giacomelli,jarier,1,1981,1982
giacomelli,mansell,2,1981,1982
giacomelli,de angelis,3,1981,1982
giacomelli,rebaque,1,1981,1982
giacomelli,stohr,1,1981,1982
giacomelli,zunino,1,1981,1982
giacomelli,de angelis,1,1981,1982
giacomelli,patrese,1,1981,1982
giacomelli,borgudd,1,1981,1982
giacomelli,pironi,1,1981,1982
giacomelli,daly,1,1981,1982
gabbiani,tambay,1,1981,1982
gabbiani,serra,1,1981,1982
gabbiani,rebaque,1,1981,1982
cheever,watson,1,1981,1982
cheever,tambay,2,1981,1982
cheever,surer,1,1981,1982
cheever,rosberg,2,1981,1982
cheever,giacomelli,1,1981,1982
cheever,gabbiani,1,1981,1982
cheever,andretti,2,1981,1982
cheever,jarier,1,1981,1982
cheever,mansell,2,1981,1982
cheever,de angelis,1,1981,1982
cheever,rebaque,2,1981,1982
cheever,de angelis,1,1981,1982
cheever,patrese,1,1981,1982
cheever,borgudd,1,1981,1982
cheever,pironi,2,1981,1982
cheever,alboreto,1,1981,1982
cheever,daly,1,1981,1982
arnoux,surer,2,1981,1982
arnoux,serra,1,1981,1982
arnoux,rosberg,1,1981,1982
arnoux,reutemann,2,1981,1982
arnoux,laffite,1,1981,1982
arnoux,giacomelli,1,1981,1982
arnoux,andretti,1,1981,1982
arnoux,mansell,1,1981,1982
arnoux,rebaque,2,1981,1982
arnoux,villeneuve,2,1981,1982
arnoux,de angelis,2,1981,1982
arnoux,patrese,1,1981,1982
arnoux,salazar,1,1981,1982
arnoux,borgudd,1,1981,1982
arnoux,pironi,2,1981,1982
andretti,watson,1,1981,1982
andretti,tambay,3,1981,1982
andretti,surer,1,1981,1982
andretti,reutemann,2,1981,1982
andretti,piquet,1,1981,1982
andretti,cheever,1,1981,1982
andretti,jarier,1,1981,1982
andretti,mansell,3,1981,1982
andretti,de angelis,2,1981,1982
andretti,stohr,1,1981,1982
andretti,de angelis,2,1981,1982
andretti,borgudd,1,1981,1982
andretti,pironi,1,1981,1982
andretti,daly,1,1981,1982
jarier,watson,1,1981,1982
jarier,surer,2,1981,1982
jarier,rosberg,1,1981,1982
jarier,laffite,2,1981,1982
jarier,giacomelli,2,1981,1982
jarier,cheever,1,1981,1982
jarier,andretti,2,1981,1982
jarier,mansell,1,1981,1982
jarier,rebaque,2,1981,1982
jarier,prost,1,1981,1982
jarier,de angelis,1,1981,1982
mansell,watson,2,1981,1982
mansell,surer,1,1981,1982
mansell,rosberg,2,1981,1982
mansell,reutemann,1,1981,1982
mansell,piquet,3,1981,1982
mansell,laffite,1,1981,1982
mansell,giacomelli,1,1981,1982
mansell,arnoux,1,1981,1982
mansell,andretti,3,1981,1982
mansell,jarier,1,1981,1982
mansell,rebaque,2,1981,1982
mansell,villeneuve,2,1981,1982
mansell,de angelis,1,1981,1982
mansell,patrese,2,1981,1982
mansell,salazar,2,1981,1982
mansell,pironi,1,1981,1982
de angelis,watson,1,1981,1982
de angelis,tambay,3,1981,1982
de angelis,surer,1,1981,1982
de angelis,serra,1,1981,1982
de angelis,rosberg,1,1981,1982
de angelis,laffite,1,1981,1982
de angelis,giacomelli,5,1981,1982
de angelis,cheever,1,1981,1982
de angelis,andretti,5,1981,1982
de angelis,jarier,1,1981,1982
de angelis,rebaque,1,1981,1982
de angelis,villeneuve,2,1981,1982
de angelis,stohr,1,1981,1982
de angelis,zunino,1,1981,1982
de angelis,de angelis,2,1981,1982
de angelis,patrese,5,1981,1982
de angelis,pironi,4,1981,1982
de angelis,daly,2,1981,1982
rebaque,tambay,3,1981,1982
rebaque,surer,2,1981,1982
rebaque,serra,1,1981,1982
rebaque,rosberg,2,1981,1982
rebaque,reutemann,1,1981,1982
rebaque,laffite,1,1981,1982
rebaque,jones,1,1981,1982
rebaque,jabouille,1,1981,1982
rebaque,giacomelli,4,1981,1982
rebaque,cheever,4,1981,1982
rebaque,arnoux,3,1981,1982
rebaque,andretti,3,1981,1982
rebaque,mansell,1,1981,1982
rebaque,de angelis,3,1981,1982
rebaque,prost,1,1981,1982
rebaque,de angelis,3,1981,1982
rebaque,patrese,3,1981,1982
rebaque,borgudd,1,1981,1982
rebaque,pironi,4,1981,1982
rebaque,alboreto,1,1981,1982
prost,watson,1,1981,1982
prost,tambay,1,1981,1982
prost,surer,1,1981,1982
prost,rosberg,1,1981,1982
prost,reutemann,1,1981,1982
prost,piquet,1,1981,1982
prost,laffite,1,1981,1982
prost,jones,3,1981,1982
prost,arnoux,1,1981,1982
prost,andretti,1,1981,1982
prost,mansell,1,1981,1982
prost,villeneuve,1,1981,1982
prost,patrese,1,1981,1982
villeneuve,watson,2,1981,1982
villeneuve,reutemann,1,1981,1982
villeneuve,piquet,1,1981,1982
villeneuve,laffite,1,1981,1982
villeneuve,jones,2,1981,1982
villeneuve,giacomelli,1,1981,1982
villeneuve,arnoux,1,1981,1982
villeneuve,mansell,1,1981,1982
villeneuve,de angelis,1,1981,1982
villeneuve,prost,1,1981,1982
villeneuve,stohr,1,1981,1982
villeneuve,zunino,2,1981,1982
villeneuve,de angelis,2,1981,1982
villeneuve,salazar,1,1981,1982
villeneuve,borgudd,1,1981,1982
stohr,surer,2,1981,1982
stohr,zunino,1,1981,1982
stohr,salazar,2,1981,1982
stohr,borgudd,1,1981,1982
stohr,alboreto,1,1981,1982
zunino,laffite,1,1981,1982
de angelis,watson,2,1981,1982
de angelis,tambay,2,1981,1982
de angelis,surer,1,1981,1982
de angelis,rosberg,1,1981,1982
de angelis,reutemann,1,1981,1982
de angelis,giacomelli,2,1981,1982
de angelis,cheever,1,1981,1982
de angelis,arnoux,1,1981,1982
de angelis,andretti,4,1981,1982
de angelis,jarier,1,1981,1982
de angelis,mansell,3,1981,1982
de angelis,de angelis,4,1981,1982
de angelis,villeneuve,1,1981,1982
de angelis,patrese,1,1981,1982
de angelis,salazar,1,1981,1982
de angelis,borgudd,1,1981,1982
de angelis,pironi,1,1981,1982
de angelis,alboreto,1,1981,1982
de angelis,daly,1,1981,1982
patrese,tambay,2,1981,1982
patrese,surer,1,1981,1982
patrese,rosberg,2,1981,1982
patrese,reutemann,1,1981,1982
patrese,laffite,1,1981,1982
patrese,jones,1,1981,1982
patrese,giacomelli,1,1981,1982
patrese,cheever,1,1981,1982
patrese,andretti,3,1981,1982
patrese,jarier,1,1981,1982
patrese,de angelis,4,1981,1982
patrese,rebaque,3,1981,1982
patrese,villeneuve,2,1981,1982
patrese,pironi,3,1981,1982
patrese,daly,2,1981,1982
salazar,tambay,1,1981,1982
salazar,surer,1,1981,1982
salazar,rosberg,2,1981,1982
salazar,giacomelli,1,1981,1982
salazar,cheever,1,1981,1982
salazar,jarier,1,1981,1982
salazar,mansell,1,1981,1982
salazar,villeneuve,1,1981,1982
salazar,stohr,1,1981,1982
salazar,borgudd,1,1981,1982
salazar,pironi,1,1981,1982
salazar,alboreto,2,1981,1982
borgudd,watson,1,1981,1982
borgudd,tambay,1,1981,1982
borgudd,surer,3,1981,1982
borgudd,rosberg,1,1981,1982
borgudd,jarier,3,1981,1982
borgudd,stohr,1,1981,1982
borgudd,de angelis,1,1981,1982
borgudd,salazar,1,1981,1982
borgudd,alboreto,1,1981,1982
guerra,de angelis,1,1981,1982
pironi,watson,1,1981,1982
pironi,surer,2,1981,1982
pironi,rosberg,1,1981,1982
pironi,piquet,3,1981,1982
pironi,laffite,1,1981,1982
pironi,giacomelli,3,1981,1982
pironi,cheever,1,1981,1982
pironi,andretti,1,1981,1982
pironi,mansell,1,1981,1982
pironi,de angelis,2,1981,1982
pironi,rebaque,2,1981,1982
pironi,prost,1,1981,1982
pironi,de angelis,1,1981,1982
pironi,patrese,3,1981,1982
pironi,alboreto,1,1981,1982
pironi,daly,2,1981,1982
alboreto,watson,1,1981,1982
alboreto,surer,1,1981,1982
alboreto,rosberg,2,1981,1982
alboreto,jones,1,1981,1982
alboreto,giacomelli,3,1981,1982
alboreto,cheever,1,1981,1982
alboreto,stohr,1,1981,1982
alboreto,salazar,1,1981,1982
alboreto,pironi,1,1981,1982
daly,watson,1,1981,1982
daly,rosberg,1,1981,1982
daly,reutemann,1,1981,1982
daly,andretti,1,1981,1982
daly,mansell,2,1981,1982
daly,de angelis,3,1981,1982
daly,de angelis,2,1981,1982
daly,patrese,2,1981,1982
fittipaldi,alboreto,2,1993,1994
fittipaldi,suzuki,3,1993,1994
fittipaldi,barbazza,5,1993,1994
fittipaldi,baddoer,1,1993,1994
fittipaldi,warwick,3,1993,1994
fittipaldi,decesaris,1,1993,1994
fittipaldi,boutsen,2,1993,1994
fittipaldi,badoer,4,1993,1994
fittipaldi,alliot,3,1993,1994
fittipaldi,herbert,1,1993,1994
fittipaldi,barrichello,1,1993,1994
fittipaldi,katayama,1,1993,1994
fittipaldi,outsen,1,1993,1994
fittipaldi,lehto,1,1993,1994
fittipaldi,comas,2,1993,1994
prost,alboreto,1,1993,1994
prost,suzuki,2,1993,1994
prost,barbazza,1,1993,1994
prost,warwick,2,1993,1994
prost,boutsen,1,1993,1994
prost,alliot,2,1993,1994
prost,herbert,2,1993,1994
prost,barrichello,2,1993,1994
prost,katayama,2,1993,1994
prost,lehto,1,1993,1994
prost,comas,2,1993,1994
prost,schumacher,2,1993,1994
prost,senna,5,1993,1994
prost,hill,3,1993,1994
prost,zanardi,2,1993,1994
prost,fittipaldi,2,1993,1994
prost,brundle,2,1993,1994
prost,patrese,1,1993,1994
prost,blundell,2,1993,1994
prost,wendlinger,1,1993,1994
prost,martini,1,1993,1994
schumacher,suzuki,1,1993,1994
schumacher,warwick,2,1993,1994
schumacher,alliot,1,1993,1994
schumacher,herbert,2,1993,1994
schumacher,barrichello,1,1993,1994
schumacher,lehto,1,1993,1994
schumacher,senna,3,1993,1994
schumacher,brundle,1,1993,1994
schumacher,patrese,3,1993,1994
schumacher,blundell,2,1993,1994
schumacher,martini,1,1993,1994
schumacher,alesi,4,1993,1994
schumacher,berger,1,1993,1994
schumacher,prost,1,1993,1994
schumacher,irvine,1,1993,1994
brundle,alboreto,2,1993,1994
brundle,suzuki,1,1993,1994
brundle,warwick,1,1993,1994
brundle,decesaris,1,1993,1994
brundle,boutsen,1,1993,1994
brundle,alliot,2,1993,1994
brundle,herbert,2,1993,1994
brundle,katayama,1,1993,1994
brundle,zanardi,2,1993,1994
brundle,fittipaldi,1,1993,1994
brundle,blundell,1,1993,1994
brundle,wendlinger,2,1993,1994
brundle,martini,3,1993,1994
brundle,berger,1,1993,1994
brundle,lamy,1,1993,1994
lehto,suzuki,1,1993,1994
lehto,warwick,2,1993,1994
lehto,boutsen,1,1993,1994
lehto,alliot,3,1993,1994
lehto,comas,1,1993,1994
lehto,fittipaldi,1,1993,1994
lehto,blundell,1,1993,1994
lehto,wendlinger,1,1993,1994
lehto,martini,1,1993,1994
lehto,alesi,1,1993,1994
warwick,alboreto,1,1993,1994
warwick,suzuki,1,1993,1994
warwick,barbazza,2,1993,1994
warwick,decesaris,1,1993,1994
warwick,badoer,1,1993,1994
warwick,herbert,1,1993,1994
warwick,zanardi,1,1993,1994
warwick,fittipaldi,1,1993,1994
warwick,blundell,1,1993,1994
warwick,alesi,1,1993,1994
warwick,berger,1,1993,1994
comas,alboreto,1,1993,1994
comas,suzuki,2,1993,1994
comas,warwick,1,1993,1994
comas,decesaris,1,1993,1994
comas,boutsen,1,1993,1994
comas,badoer,4,1993,1994
comas,alliot,1,1993,1994
comas,katayama,1,1993,1994
comas,wendlinger,1,1993,1994
comas,martini,2,1993,1994
comas,gounon,1,1993,1994
hill,suzuki,1,1993,1994
hill,warwick,2,1993,1994
hill,decesaris,1,1993,1994
hill,herbert,2,1993,1994
hill,barrichello,1,1993,1994
hill,lehto,1,1993,1994
hill,schumacher,1,1993,1994
hill,senna,1,1993,1994
hill,brundle,2,1993,1994
hill,patrese,2,1993,1994
hill,blundell,1,1993,1994
hill,wendlinger,1,1993,1994
hill,alesi,1,1993,1994
hill,berger,3,1993,1994
hill,irvine,1,1993,1994
hill,lamy,1,1993,1994
hill,hakkinen,1,1993,1994
wendlinger,alboreto,1,1993,1994
wendlinger,suzuki,1,1993,1994
wendlinger,badoer,1,1993,1994
wendlinger,herbert,1,1993,1994
wendlinger,comas,1,1993,1994
wendlinger,fittipaldi,1,1993,1994
wendlinger,patrese,1,1993,1994
wendlinger,blundell,1,1993,1994
wendlinger,martini,1,1993,1994
wendlinger,alesi,1,1993,1994
wendlinger,lamy,1,1993,1994
suzuki,barbazza,1,1993,1994
suzuki,warwick,1,1993,1994
suzuki,decesaris,1,1993,1994
suzuki,badoer,1,1993,1994
suzuki,herbert,1,1993,1994
suzuki,katayama,1,1993,1994
suzuki,lehto,2,1993,1994
suzuki,comas,2,1993,1994
suzuki,blundell,1,1993,1994
suzuki,irvine,1,1993,1994
zanardi,suzuki,1,1993,1994
zanardi,decesaris,1,1993,1994
zanardi,boutsen,2,1993,1994
zanardi,alliot,3,1993,1994
zanardi,herbert,3,1993,1994
zanardi,barrichello,1,1993,1994
zanardi,katayama,2,1993,1994
zanardi,blundell,1,1993,1994
zanardi,martini,1,1993,1994
alesi,boutsen,1,1993,1994
alesi,alliot,2,1993,1994
alesi,herbert,1,1993,1994
alesi,barrichello,2,1993,1994
alesi,katayama,1,1993,1994
alesi,fittipaldi,1,1993,1994
alesi,brundle,1,1993,1994
alesi,wendlinger,3,1993,1994
alesi,martini,2,1993,1994
alesi,berger,3,1993,1994
decesaris,alboreto,1,1993,1994
decesaris,barbazza,1,1993,1994
decesaris,badoer,1,1993,1994
decesaris,katayama,3,1993,1994
decesaris,fittipaldi,1,1993,1994
badoer,alboreto,1,1993,1994
badoer,boutsen,1,1993,1994
badoer,katayama,1,1993,1994
badoer,comas,1,1993,1994
alliot,barbazza,1,1993,1994
alliot,warwick,1,1993,1994
alliot,boutsen,1,1993,1994
alliot,zanardi,3,1993,1994
alliot,martini,1,1993,1994
blundell,warwick,1,1993,1994
blundell,decesaris,1,1993,1994
blundell,herbert,1,1993,1994
blundell,barrichello,1,1993,1994
blundell,zanardi,1,1993,1994
blundell,alesi,1,1993,1994
blundell,berger,3,1993,1994
senna,alboreto,1,1993,1994
senna,boutsen,1,1993,1994
senna,badoer,1,1993,1994
senna,alliot,1,1993,1994
senna,herbert,2,1993,1994
senna,barrichello,1,1993,1994
senna,katayama,1,1993,1994
senna,lehto,1,1993,1994
senna,schumacher,1,1993,1994
senna,hill,2,1993,1994
senna,zanardi,1,1993,1994
senna,fittipaldi,2,1993,1994
senna,patrese,2,1993,1994
senna,wendlinger,1,1993,1994
senna,martini,1,1993,1994
senna,berger,2,1993,1994
senna,prost,2,1993,1994
scumacher,zanardi,1,1993,1994
boutsen,barbazza,1,1993,1994
boutsen,decesaris,2,1993,1994
boutsen,badoer,2,1993,1994
boutsen,fittipaldi,1,1993,1994
boutsen,blundell,1,1993,1994
barbazza,warwick,2,1993,1994
barbazza,decesaris,1,1993,1994
barbazza,badoer,1,1993,1994
barbazza,alliot,1,1993,1994
barbazza,katayama,1,1993,1994
barbazza,zanardi,1,1993,1994
barbazza,fittipaldi,3,1993,1994
herbert,suzuki,1,1993,1994
herbert,barbazza,1,1993,1994
herbert,warwick,2,1993,1994
herbert,boutsen,1,1993,1994
herbert,lehto,1,1993,1994
herbert,patrese,1,1993,1994
herbert,blundell,1,1993,1994
barrichello,decesaris,1,1993,1994
barrichello,boutsen,1,1993,1994
barrichello,badoer,1,1993,1994
barrichello,alliot,2,1993,1994
barrichello,katayama,1,1993,1994
barrichello,lehto,1,1993,1994
barrichello,hill,1,1993,1994
barrichello,fittipaldi,1,1993,1994
barrichello,patrese,1,1993,1994
barrichello,alesi,2,1993,1994
barrichello,berger,2,1993,1994
patrese,barbazza,2,1993,1994
patrese,warwick,1,1993,1994
patrese,decesaris,1,1993,1994
patrese,alliot,1,1993,1994
patrese,barrichello,2,1993,1994
patrese,lehto,1,1993,1994
patrese,comas,1,1993,1994
patrese,brundle,3,1993,1994
patrese,blundell,1,1993,1994
patrese,berger,1,1993,1994
patrese,lamy,1,1993,1994
patrese,andretti,1,1993,1994
katayama,alboreto,1,1993,1994
katayama,barbazza,1,1993,1994
katayama,decesaris,1,1993,1994
katayama,gounon,1,1993,1994
berger,suzuki,2,1993,1994
berger,warwick,1,1993,1994
berger,decesaris,1,1993,1994
berger,badoer,1,1993,1994
berger,alliot,1,1993,1994
berger,barrichello,1,1993,1994
berger,katayama,1,1993,1994
berger,comas,1,1993,1994
berger,fittipaldi,1,1993,1994
berger,brundle,2,1993,1994
berger,blundell,3,1993,1994
berger,martini,2,1993,1994
berger,alesi,1,1993,1994
andretti,barbazza,1,1993,1994
andretti,warwick,2,1993,1994
andretti,decesaris,1,1993,1994
andretti,badoer,3,1993,1994
andretti,alliot,2,1993,1994
andretti,barrichello,1,1993,1994
andretti,katayama,2,1993,1994
andretti,lehto,2,1993,1994
andretti,comas,1,1993,1994
andretti,fittipaldi,3,1993,1994
andretti,patrese,2,1993,1994
andretti,wendlinger,1,1993,1994
andretti,martini,1,1993,1994
andretti,alesi,1,1993,1994
andretti,berger,1,1993,1994
andretti,lamy,2,1993,1994
martini,alboreto,1,1993,1994
martini,alliot,1,1993,1994
martini,katayama,1,1993,1994
martini,comas,1,1993,1994
lamy,badoer,1,1993,1994
lamy,herbert,1,1993,1994
lamy,martini,1,1993,1994
tsuzuki,comas,1,1993,1994
hakkinen,hill,1,1993,1994
hakkinen,brundle,1,1993,1994
hakkinen,berger,1,1993,1994
irvine,gounon,1,1993,1994
katayama,comas,4,1994,1995
katayama,bernard,4,1994,1995
katayama,hakkinen,2,1994,1995
katayama,herbert,1,1994,1995
katayama,wend linger,1,1994,1995
katayama,barrichello,1,1994,1995
katayama,berger,1,1994,1995
katayama,adams,1,1994,1995
katayama,zanardi,1,1994,1995
katayama,irvine,2,1994,1995
katayama,morbidelli,3,1994,1995
katayama,panis,2,1994,1995
katayama,dalmas,1,1994,1995
katayama,beretta,1,1994,1995
katayama,frentzen,1,1994,1995
katayama,fittipaldi,1,1994,1995
katayama,gounon,2,1994,1995
katayama,de cesaris,1,1994,1995
katayama,martini,2,1994,1995
katayama,brabham,1,1994,1995
katayama,alboreto,4,1994,1995
blundell,brundle,1,1994,1995
blundell,lehto,1,1994,1995
blundell,herbert,2,1994,1995
blundell,salo,1,1994,1995
blundell,barrichello,1,1994,1995
blundell,panis,3,1994,1995
blundell,dalmas,1,1994,1995
blundell,beretta,1,1994,1995
blundell,fittipaldi,4,1994,1995
blundell,gounon,1,1994,1995
blundell,de cesaris,1,1994,1995
blundell,martini,3,1994,1995
blundell,brabham,1,1994,1995
blundell,alboreto,1,1994,1995
coulthard,katayama,1,1994,1995
coulthard,comas,1,1994,1995
coulthard,bernard,1,1994,1995
coulthard,hakkinen,1,1994,1995
coulthard,herbert,2,1994,1995
coulthard,barrichello,1,1994,1995
coulthard,panis,2,1994,1995
coulthard,beretta,1,1994,1995
coulthard,frentzen,2,1994,1995
coulthard,fittipaldi,2,1994,1995
coulthard,de cesaris,1,1994,1995
coulthard,martini,1,1994,1995
coulthard,brabham,1,1994,1995
brundle,blundell,1,1994,1995
brundle,comas,2,1994,1995
brundle,alesi,1,1994,1995
brundle,irvine,1,1994,1995
brundle,morbidelli,1,1994,1995
brundle,beretta,2,1994,1995
brundle,fittipaldi,4,1994,1995
brundle,de cesaris,1,1994,1995
brundle,martini,1,1994,1995
brundle,brabham,1,1994,1995
hill,coulthard,1,1994,1995
hill,brundle,1,1994,1995
hill,barrichello,2,1994,1995
hill,berger,1,1994,1995
hill,verstappen,1,1994,1995
hill,morbidelli,1,1994,1995
hill,frentzen,1,1994,1995
hill,fittipaldi,1,1994,1995
hill,gounon,1,1994,1995
hill,brabham,1,1994,1995
mansell,comas,1,1994,1995
mansell,hakkinen,1,1994,1995
mansell,barrichello,2,1994,1995
mansell,berger,2,1994,1995
mansell,zanardi,1,1994,1995
mansell,de cesaris,1,1994,1995
mansell,martini,1,1994,1995
mansell,alboreto,1,1994,1995
comas,lehto,1,1994,1995
comas,herbert,2,1994,1995
comas,lamy,1,1994,1995
comas,zanardi,1,1994,1995
comas,ratzenberger,2,1994,1995
comas,panis,1,1994,1995
comas,de cesaris,1,1994,1995
comas,martini,2,1994,1995
comas,brabham,1,1994,1995
comas,alboreto,2,1994,1995
lehto,brundle,1,1994,1995
lehto,bernard,1,1994,1995
lehto,zanardi,1,1994,1995
lehto,panis,1,1994,1995
lehto,beretta,1,1994,1995
lehto,de cesaris,1,1994,1995
lehto,martini,1,1994,1995
lehto,brabham,1,1994,1995
lehto,alboreto,1,1994,1995
schumacher,bernard,1,1994,1995
schumacher,alesi,1,1994,1995
schumacher,panis,1,1994,1995
bernard,comas,1,1994,1995
bernard,herbert,1,1994,1995
bernard,gachot,1,1994,1995
bernard,zanardi,1,1994,1995
bernard,verstappen,1,1994,1995
bernard,morbidelli,1,1994,1995
bernard,beretta,2,1994,1995
bernard,gounon,2,1994,1995
bernard,de cesaris,2,1994,1995
bernard,brabham,3,1994,1995
bernard,alboreto,2,1994,1995
hakkinen,barrichello,3,1994,1995
hakkinen,verstappen,2,1994,1995
hakkinen,beretta,1,1994,1995
hakkinen,frentzen,1,1994,1995
herbert,bernard,1,1994,1995
herbert,adams,1,1994,1995
herbert,dalmas,1,1994,1995
herbert,fittipaldi,2,1994,1995
herbert,gounon,1,1994,1995
herbert,de cesaris,2,1994,1995
herbert,brabham,2,1994,1995
herbert,alboreto,1,1994,1995
salo,lehto,1,1994,1995
salo,lagorce,2,1994,1995
wend linger,suzuki,1,1994,1995
wend linger,martini,1,1994,1995
alesi,irvine,1,1994,1995
alesi,panis,1,1994,1995
alesi,frentzen,1,1994,1995
barrichello,blundell,1,1994,1995
barrichello,coulthard,1,1994,1995
barrichello,mansell,1,1994,1995
barrichello,lehto,1,1994,1995
barrichello,hakkinen,1,1994,1995
barrichello,irvine,1,1994,1995
barrichello,morbidelli,1,1994,1995
barrichello,frentzen,1,1994,1995
barrichello,de cesaris,1,1994,1995
barrichello,martini,1,1994,1995
berger,brundle,1,1994,1995
berger,irvine,1,1994,1995
berger,verstappen,1,1994,1995
berger,frentzen,1,1994,1995
lamy,panis,1,1994,1995
adams,gounon,1,1994,1995
zanardi,katayama,1,1994,1995
zanardi,bernard,1,1994,1995
zanardi,gounon,1,1994,1995
zanardi,brabham,1,1994,1995
alliot,brabham,1,1994,1995
irvine,panis,1,1994,1995
irvine,dalmas,1,1994,1995
irvine,fittipaldi,1,1994,1995
irvine,gounon,1,1994,1995
irvine,brabham,1,1994,1995
irvine,alboreto,1,1994,1995
verstappen,fittipaldi,1,1994,1995
verstappen,gounon,1,1994,1995
verstappen,brabham,1,1994,1995
morbidelli,coulthard,1,1994,1995
morbidelli,bernard,2,1994,1995
morbidelli,irvine,1,1994,1995
morbidelli,de cesaris,1,1994,1995
morbidelli,martini,1,1994,1995
panis,blundell,1,1994,1995
panis,bernard,2,1994,1995
panis,alesi,1,1994,1995
panis,morbidelli,1,1994,1995
panis,beretta,1,1994,1995
panis,frentzen,1,1994,1995
panis,martini,1,1994,1995
panis,brabham,1,1994,1995
beretta,katayama,1,1994,1995
beretta,bernard,1,1994,1995
beretta,brabham,1,1994,1995
frentzen,irvine,1,1994,1995
frentzen,verstappen,1,1994,1995
frentzen,morbidelli,1,1994,1995
fittipaldi,comas,1,1994,1995
fittipaldi,lehto,1,1994,1995
fittipaldi,herbert,2,1994,1995
fittipaldi,panis,1,1994,1995
fittipaldi,gounon,1,1994,1995
fittipaldi,martini,1,1994,1995
