overtaker,overtaken,overtaketimes,date
vettel,hulkenber,3,2017
vettel,wehrlein,1,2017
vettel,gasly,1,2017
vettel,hartley,1,2017
raikkonen,bottas,2,2017
raikkonen,ricciardo,1,2017
raikkonen,perez,2,2017
raikkonen,ocon,3,2017
raikkonen,massa,3,2017
raikkonen,vandoorne,1,2017
raikkonen,alonso,1,2017
raikkonen,sainz,1,2017
raikkonen,grosjean,2,2017
raikkonen,magnussen,1,2017
raikkonen,palmer,1,2017
raikkonen,hulkenber,3,2017
raikkonen,gasly,1,2017
perez,raikkonen,1,2017
perez,ocon,1,2017
perez,stroll,1,2017
perez,massa,1,2017
perez,vandoorne,2,2017
perez,alonso,3,2017
perez,kvyat,4,2017
perez,sainz,3,2017
perez,grosjean,1,2017
perez,magnussen,2,2017
perez,palmer,3,2017
perez,hulkenber,1,2017
perez,ericsson,3,2017
perez,wehrlein,1,2017
ocon,bottas,1,2017
ocon,raikkonen,1,2017
ocon,stroll,1,2017
ocon,massa,4,2017
ocon,vandoorne,4,2017
ocon,alonso,4,2017
ocon,kvyat,2,2017
ocon,sainz,2,2017
ocon,grosjean,1,2017
ocon,magnussen,2,2017
ocon,palmer,2,2017
ocon,ericsson,4,2017
ocon,wehrlein,4,2017
stroll,vandoorne,4,2017
stroll,alonso,2,2017
stroll,kvyat,1,2017
stroll,sainz,1,2017
stroll,grosjean,4,2017
stroll,palmer,3,2017
stroll,ericsson,5,2017
stroll,wehrlein,3,2017
stroll,di resta,1,2017
stroll,hartley,2,2017
massa,ricciardo,1,2017
massa,raikkonen,1,2017
massa,perez,1,2017
massa,vandoorne,2,2017
massa,alonso,2,2017
massa,kvyat,1,2017
massa,sainz,1,2017
massa,grosjean,2,2017
massa,magnussen,2,2017
massa,palmer,1,2017
massa,ericsson,1,2017
massa,wehrlein,3,2017
vandoorne,stroll,4,2017
vandoorne,sainz,2,2017
vandoorne,grosjean,1,2017
vandoorne,magnussen,1,2017
vandoorne,palmer,2,2017
vandoorne,ericsson,6,2017
vandoorne,wehrlein,3,2017
vandoorne,hartley,1,2017
alonso,stroll,1,2017
alonso,massa,2,2017
alonso,vandoorne,3,2017
alonso,kvyat,2,2017
alonso,sainz,1,2017
alonso,grosjean,1,2017
alonso,magnussen,2,2017
alonso,palmer,4,2017
alonso,hulkenber,1,2017
alonso,ericsson,5,2017
alonso,wehrlein,2,2017
kvyat,stroll,1,2017
kvyat,vandoorne,1,2017
kvyat,alonso,1,2017
kvyat,grosjean,1,2017
kvyat,magnussen,2,2017
kvyat,palmer,3,2017
kvyat,hulkenber,1,2017
kvyat,ericsson,3,2017
sainz,perez,1,2017
sainz,ocon,1,2017
sainz,stroll,2,2017
sainz,vandoorne,1,2017
sainz,alonso,3,2017
sainz,kvyat,1,2017
sainz,palmer,4,2017
sainz,ericsson,3,2017
sainz,wehrlein,3,2017
sainz,gasly,1,2017
grosjean,stroll,2,2017
grosjean,massa,2,2017
grosjean,vandoorne,2,2017
grosjean,alonso,2,2017
grosjean,kvyat,2,2017
grosjean,magnussen,3,2017
grosjean,palmer,3,2017
grosjean,hulkenber,1,2017
grosjean,ericsson,7,2017
grosjean,wehrlein,6,2017
grosjean,gasly,2,2017
magnussen,perez,1,2017
magnussen,ocon,2,2017
magnussen,stroll,1,2017
magnussen,massa,3,2017
magnussen,vandoorne,2,2017
magnussen,kvyat,2,2017
magnussen,sainz,1,2017
magnussen,palmer,1,2017
magnussen,hulkenber,1,2017
magnussen,ericsson,5,2017
magnussen,wehrlein,4,2017
magnussen,hartley,1,2017
palmer,bottas,1,2017
palmer,stroll,1,2017
palmer,alonso,2,2017
palmer,kvyat,1,2017
palmer,sainz,1,2017
palmer,magnussen,1,2017
palmer,ericsson,4,2017
palmer,wehrlein,4,2017
hulkenberg,stroll,2,2017
hulkenberg,massa,1,2017
hulkenberg,vandoorne,2,2017
hulkenberg,alonso,2,2017
hulkenberg,sainz,2,2017
hulkenberg,grosjean,1,2017
hulkenberg,magnussen,2,2017
hulkenberg,palmer,1,2017
hulkenberg,ericsson,2,2017
hulkenberg,wehrlein,5,2017
hulkenberg,gasly,2,2017
ericsson,stroll,3,2017
ericsson,vandoorne,2,2017
ericsson,alonso,1,2017
ericsson,wehrlein,5,2017
wehrlein,grosjean,1,2017
wehrlein,magnussen,1,2017
wehrlein,palmer,1,2017
wehrlein,ericsson,7,2017
gasly,stroll,1,2017
gasly,grosjean,2,2017
gasly,ericsson,1,2017
gasly,wehrlein,2,2017
hartley,grosjean,2,2017
hartley,ericsson,2,2017
hartley,wehrlein,1,2017
hamilton,bottas,1,2018
hamilton,verstappen,2,2018
hamilton,vettel,1,2018
hamilton,raikkonen,3,2018
hamilton,perez,1,2018
hamilton,ocon,3,2018
hamilton,sirotkin,1,2018
hamilton,vandoorne,1,2018
hamilton,alonso,3,2018
hamilton,gasly,2,2018
hamilton,grosjean,3,2018
hamilton,magnussen,3,2018
hamilton,hulkenberg,3,2018
hamilton,sainz,2,2018
hamilton,ericsson,1,2018
hamilton,leclerc,3,2018
bottas,raikkonen,3,2018
bottas,perez,2,2018
bottas,ocon,2,2018
bottas,stroll,3,2018
bottas,sirotkin,2,2018
bottas,vandoorne,3,2018
bottas,gasly,2,2018
bottas,hartley,2,2018
bottas,grosjean,2,2018
bottas,magnussen,3,2018
bottas,hulkenberg,1,2018
bottas,sainz,1,2018
bottas,ericsson,2,2018
bottas,leclerc,2,2018
ricciardo,hamilton,1,2018
ricciardo,bottas,4,2018
ricciardo,verstappen,1,2018
ricciardo,vettel,3,2018
ricciardo,raikkonen,3,2018
ricciardo,perez,2,2018
ricciardo,ocon,3,2018
ricciardo,stroll,3,2018
ricciardo,sirotkin,3,2018
ricciardo,vandoorne,3,2018
ricciardo,alonso,3,2018
ricciardo,gasly,5,2018
ricciardo,hartley,3,2018
ricciardo,grosjean,4,2018
ricciardo,magnussen,2,2018
ricciardo,hulkenberg,4,2018
ricciardo,sainz,4,2018
ricciardo,ericsson,3,2018
ricciardo,leclerc,4,2018
verstappen,hamilton,4,2018
verstappen,bottas,2,2018
verstappen,ricciardo,1,2018
verstappen,vettel,2,2018
verstappen,raikkonen,3,2018
verstappen,perez,4,2018
verstappen,ocon,7,2018
verstappen,stroll,1,2018
verstappen,hartley,1,2018
verstappen,grosjean,2,2018
verstappen,magnussen,1,2018
verstappen,hulkenberg,2,2018
verstappen,sainz,4,2018
verstappen,ericsson,2,2018
verstappen,leclerc,1,2018
vettel,hamilton,3,2018
vettel,bottas,4,2018
vettel,ricciardo,2,2018
vettel,perez,6,2018
vettel,ocon,4,2018
vettel,stroll,4,2018
vettel,sirotkin,6,2018
vettel,vandoorne,4,2018
vettel,alonso,1,2018
vettel,gasly,2,2018
vettel,hartley,3,2018
vettel,grosjean,4,2018
vettel,magnussen,6,2018
vettel,hulkenberg,5,2018
vettel,sainz,4,2018
vettel,ericsson,3,2018
vettel,leclerc,5,2018
raikkonen,hamilton,1,2018
raikkonen,bottas,2,2018
raikkonen,ricciardo,2,2018
raikkonen,verstappen,2,2018
raikkonen,vettel,3,2018
raikkonen,perez,1,2018
raikkonen,ocon,2,2018
raikkonen,stroll,1,2018
raikkonen,vandoorne,1,2018
raikkonen,gasly,3,2018
raikkonen,grosjean,1,2018
raikkonen,magnussen,3,2018
raikkonen,hulkenberg,1,2018
raikkonen,sainz,4,2018
raikkonen,leclerc,3,2018
perez,verstappen,1,2018
perez,vettel,1,2018
perez,ocon,1,2018
perez,stroll,11,2018
perez,sirotkin,9,2018
perez,vandoorne,4,2018
perez,alonso,1,2018
perez,gasly,6,2018
perez,hartley,3,2018
perez,grosjean,4,2018
perez,magnussen,4,2018
perez,hulkenberg,1,2018
perez,sainz,4,2018
perez,ericsson,9,2018
perez,leclerc,5,2018
ocon,verstappen,2,2018
ocon,perez,2,2018
ocon,stroll,5,2018
ocon,sirotkin,11,2018
ocon,vandoorne,2,2018
ocon,alonso,1,2018
ocon,gasly,4,2018
ocon,hartley,3,2018
ocon,grosjean,4,2018
ocon,hulkenberg,1,2018
ocon,sainz,3,2018
ocon,ericsson,4,2018
ocon,leclerc,3,2018
stroll,sirotkin,2,2018
stroll,vandoorne,1,2018
stroll,gasly,2,2018
stroll,hartley,2,2018
stroll,hulkenberg,1,2018
stroll,ericsson,2,2018
stroll,leclerc,1,2018
sirotkin,vandoorne,2,2018
sirotkin,gasly,1,2018
sirotkin,hartley,1,2018
sirotkin,magnussen,1,2018
sirotkin,ericsson,4,2018
sirotkin,leclerc,1,2018
vandoorne,perez,1,2018
vandoorne,stroll,4,2018
vandoorne,sirotkin,5,2018
vandoorne,alonso,3,2018
vandoorne,gasly,4,2018
vandoorne,hartley,2,2018
vandoorne,grosjean,4,2018
vandoorne,sainz,1,2018
vandoorne,ericsson,5,2018
vandoorne,leclerc,2,2018
alonso,vettel,1,2018
alonso,ocon,2,2018
alonso,stroll,5,2018
alonso,sirotkin,7,2018
alonso,vandoorne,3,2018
alonso,gasly,3,2018
alonso,hartley,4,2018
alonso,grosjean,1,2018
alonso,magnussen,4,2018
alonso,ericsson,1,2018
alonso,leclerc,4,2018
gasly,perez,1,2018
gasly,ocon,1,2018
gasly,stroll,4,2018
gasly,sirotkin,6,2018
gasly,vandoorne,2,2018
gasly,hartley,4,2018
gasly,magnussen,1,2018
gasly,hulkenberg,1,2018
gasly,ericsson,2,2018
gasly,leclerc,3,2018
hartley,stroll,4,2018
hartley,sirotkin,4,2018
hartley,alonso,1,2018
hartley,gasly,2,2018
hartley,ericsson,4,2018
hartley,leclerc,2,2018
grosjean,perez,2,2018
grosjean,ocon,2,2018
grosjean,stroll,4,2018
grosjean,sirotkin,9,2018
grosjean,vandoorne,3,2018
grosjean,alonso,2,2018
grosjean,gasly,2,2018
grosjean,hartley,5,2018
grosjean,magnussen,1,2018
grosjean,hulkenberg,1,2018
grosjean,sainz,3,2018
grosjean,ericsson,2,2018
grosjean,leclerc,4,2018
magnussen,perez,3,2018
magnussen,ocon,3,2018
magnussen,stroll,2,2018
magnussen,sirotkin,2,2018
magnussen,vandoorne,1,2018
magnussen,alonso,2,2018
magnussen,gasly,1,2018
magnussen,hartley,2,2018
magnussen,sainz,2,2018
magnussen,ericsson,2,2018
magnussen,leclerc,1,2018
hulkenberg,ricciardo,1,2018
hulkenberg,verstappen,1,2018
hulkenberg,vettel,1,2018
hulkenberg,perez,2,2018
hulkenberg,ocon,3,2018
hulkenberg,stroll,3,2018
hulkenberg,sirotkin,3,2018
hulkenberg,vandoorne,2,2018
hulkenberg,alonso,1,2018
hulkenberg,gasly,4,2018
hulkenberg,hartley,1,2018
hulkenberg,grosjean,4,2018
hulkenberg,magnussen,3,2018
hulkenberg,sainz,2,2018
hulkenberg,ericsson,5,2018
hulkenberg,leclerc,4,2018
sainz,ricciardo,1,2018
sainz,verstappen,1,2018
sainz,ocon,1,2018
sainz,stroll,5,2018
sainz,sirotkin,8,2018
sainz,vandoorne,2,2018
sainz,alonso,1,2018
sainz,gasly,3,2018
sainz,hartley,6,2018
sainz,grosjean,3,2018
sainz,magnussen,2,2018
sainz,hulkenberg,2,2018
sainz,ericsson,9,2018
sainz,leclerc,4,2018
ericsson,perez,1,2018
ericsson,ocon,1,2018
ericsson,stroll,1,2018
ericsson,sirotkin,8,2018
ericsson,vandoorne,2,2018
ericsson,gasly,4,2018
ericsson,hartley,3,2018
ericsson,grosjean,2,2018
ericsson,magnussen,1,2018
ericsson,sainz,2,2018
ericsson,leclerc,2,2018
leclerc,perez,1,2018
leclerc,ocon,1,2018
leclerc,stroll,8,2018
leclerc,sirotkin,3,2018
leclerc,vandoorne,3,2018
leclerc,alonso,4,2018
leclerc,gasly,5,2018
leclerc,hartley,6,2018
leclerc,grosjean,1,2018
leclerc,magnussen,3,2018
leclerc,hulkenberg,1,2018
leclerc,sainz,2,2018
leclerc,ericsson,2,2018
hamilton,bottas,1,2019
hamilton,gasly,1,2019
hamilton,verstappen,1,2019
hamilton,vettel,2,2019
hamilton,leclerc,2,2019
hamilton,russell,1,2019
hamilton,kubica,1,2019
hamilton,sainz,1,2019
hamilton,albon,2,2019
hamilton,hulkenberg,2,2019
hamilton,ricciardo,3,2019
hamilton,giovinazzi,1,2019
bottas,hamilton,2,2019
bottas,verstappen,1,2019
bottas,leclerc,3,2019
bottas,perez,2,2019
bottas,stroll,2,2019
bottas,russell,1,2019
bottas,kubica,1,2019
bottas,norris,2,2019
bottas,sainz,2,2019
bottas,albon,2,2019
bottas,kvyat,1,2019
bottas,magnussen,3,2019
bottas,hulkenberg,2,2019
bottas,ricciardo,4,2019
bottas,raikkonen,1,2019
bottas,giovinazzi,3,2019
gasly,vettel,1,2019
gasly,perez,1,2019
gasly,stroll,2,2019
gasly,russell,3,2019
gasly,kubica,3,2019
gasly,norris,1,2019
gasly,albon,4,2019
gasly,kvyat,2,2019
gasly,grosjean,6,2019
gasly,magnussen,6,2019
gasly,hulkenberg,4,2019
gasly,ricciardo,3,2019
gasly,raikkonen,5,2019
gasly,giovinazzi,3,2019
verstappen,hamilton,2,2019
verstappen,bottas,2,2019
verstappen,gasly,5,2019
verstappen,vettel,2,2019
verstappen,leclerc,3,2019
verstappen,perez,3,2019
verstappen,stroll,2,2019
verstappen,russell,2,2019
verstappen,kubica,2,2019
verstappen,norris,5,2019
verstappen,sainz,2,2019
verstappen,albon,1,2019
verstappen,kvyat,1,2019
verstappen,grosjean,1,2019
verstappen,magnussen,2,2019
verstappen,hulkenberg,2,2019
verstappen,ricciardo,3,2019
verstappen,raikkonen,3,2019
verstappen,giovinazzi,3,2019
vettel,hamilton,2,2019
vettel,bottas,1,2019
vettel,gasly,4,2019
vettel,leclerc,2,2019
vettel,perez,1,2019
vettel,stroll,3,2019
vettel,russell,3,2019
vettel,kubica,2,2019
vettel,norris,4,2019
vettel,sainz,3,2019
vettel,albon,3,2019
vettel,kvyat,1,2019
vettel,grosjean,1,2019
vettel,magnussen,1,2019
vettel,hulkenberg,2,2019
vettel,ricciardo,4,2019
vettel,raikkonen,2,2019
vettel,giovinazzi,2,2019
leclerc,bottas,1,2019
leclerc,gasly,5,2019
leclerc,verstappen,4,2019
leclerc,vettel,2,2019
leclerc,perez,2,2019
leclerc,stroll,3,2019
leclerc,russell,1,2019
leclerc,kubica,1,2019
leclerc,norris,2,2019
leclerc,sainz,1,2019
leclerc,kvyat,2,2019
leclerc,grosjean,3,2019
leclerc,magnussen,3,2019
leclerc,hulkenberg,3,2019
leclerc,ricciardo,4,2019
leclerc,raikkonen,2,2019
leclerc,giovinazzi,2,2019
perez,gasly,3,2019
perez,stroll,1,2019
perez,russell,3,2019
perez,kubica,2,2019
perez,norris,2,2019
perez,albon,2,2019
perez,kvyat,4,2019
perez,grosjean,6,2019
perez,magnussen,9,2019
perez,hulkenberg,2,2019
perez,ricciardo,2,2019
perez,raikkonen,2,2019
perez,giovinazzi,3,2019
stroll,perez,1,2019
stroll,russell,7,2019
stroll,kubica,4,2019
stroll,sainz,1,2019
stroll,kvyat,6,2019
stroll,grosjean,4,2019
stroll,magnussen,10,2019
stroll,ricciardo,4,2019
stroll,raikkonen,2,2019
stroll,giovinazzi,5,2019
russell,kubica,9,2019
russell,kvyat,3,2019
kubica,russell,2,2019
kubica,magnussen,1,2019
norris,gasly,3,2019
norris,perez,4,2019
norris,russell,5,2019
norris,kubica,4,2019
norris,sainz,1,2019
norris,albon,3,2019
norris,kvyat,3,2019
norris,grosjean,5,2019
norris,magnussen,4,2019
norris,hulkenberg,1,2019
norris,ricciardo,3,2019
norris,raikkonen,3,2019
norris,giovinazzi,3,2019
sainz,gasly,1,2019
sainz,perez,2,2019
sainz,stroll,3,2019
sainz,russell,2,2019
sainz,kubica,6,2019
sainz,norris,1,2019
sainz,kvyat,3,2019
sainz,grosjean,6,2019
sainz,magnussen,5,2019
sainz,hulkenberg,4,2019
sainz,ricciardo,4,2019
sainz,raikkonen,2,2019
sainz,giovinazzi,3,2019
albon,gasly,5,2019
albon,vettel,1,2019
albon,perez,3,2019
albon,stroll,4,2019
albon,russell,7,2019
albon,kubica,4,2019
albon,norris,2,2019
albon,sainz,3,2019
albon,kvyat,5,2019
albon,grosjean,5,2019
albon,magnussen,10,2019
albon,hulkenberg,4,2019
albon,ricciardo,5,2019
albon,raikkonen,2,2019
albon,giovinazzi,9,2019
kvyat,gasly,5,2019
kvyat,stroll,3,2019
kvyat,russell,9,2019
kvyat,kubica,9,2019
kvyat,norris,2,2019
kvyat,sainz,1,2019
kvyat,albon,3,2019
kvyat,grosjean,9,2019
kvyat,magnussen,10,2019
kvyat,hulkenberg,4,2019
kvyat,ricciardo,1,2019
kvyat,raikkonen,6,2019
kvyat,giovinazzi,5,2019
grosjean,gasly,1,2019
grosjean,russell,5,2019
grosjean,kubica,7,2019
grosjean,albon,1,2019
grosjean,kvyat,1,2019
grosjean,magnussen,4,2019
grosjean,ricciardo,2,2019
grosjean,giovinazzi,2,2019
magnussen,russell,8,2019
magnussen,kubica,7,2019
magnussen,kvyat,2,2019
magnussen,grosjean,6,2019
magnussen,hulkenberg,4,2019
magnussen,ricciardo,1,2019
magnussen,raikkonen,1,2019
magnussen,giovinazzi,1,2019
hulkenberg,gasly,1,2019
hulkenberg,perez,4,2019
hulkenberg,stroll,4,2019
hulkenberg,russell,4,2019
hulkenberg,kubica,4,2019
hulkenberg,norris,1,2019
hulkenberg,sainz,2,2019
hulkenberg,albon,1,2019
hulkenberg,kvyat,3,2019
hulkenberg,grosjean,4,2019
hulkenberg,magnussen,9,2019
hulkenberg,ricciardo,3,2019
hulkenberg,raikkonen,6,2019
hulkenberg,giovinazzi,2,2019
ricciardo,gasly,3,2019
ricciardo,vettel,1,2019
ricciardo,perez,4,2019
ricciardo,stroll,5,2019
ricciardo,russell,4,2019
ricciardo,kubica,4,2019
ricciardo,norris,1,2019
ricciardo,sainz,1,2019
ricciardo,albon,1,2019
ricciardo,kvyat,3,2019
ricciardo,grosjean,3,2019
ricciardo,magnussen,7,2019
ricciardo,hulkenberg,6,2019
ricciardo,raikkonen,4,2019
ricciardo,giovinazzi,7,2019
raikkonen,gasly,1,2019
raikkonen,perez,1,2019
raikkonen,stroll,1,2019
raikkonen,russell,10,2019
raikkonen,kubica,11,2019
raikkonen,norris,1,2019
raikkonen,albon,3,2019
raikkonen,kvyat,1,2019
raikkonen,grosjean,8,2019
raikkonen,magnussen,10,2019
raikkonen,hulkenberg,2,2019
raikkonen,ricciardo,2,2019
raikkonen,giovinazzi,6,2019
giovinazzi,gasly,1,2019
giovinazzi,stroll,1,2019
giovinazzi,russell,8,2019
giovinazzi,kubica,5,2019
giovinazzi,albon,2,2019
giovinazzi,kvyat,1,2019
giovinazzi,grosjean,6,2019
giovinazzi,magnussen,7,2019
giovinazzi,hulkenberg,2,2019
giovinazzi,ricciardo,2,2019
hamilton,bottas,3,2020
hamilton,albon,2,2020
hamilton,vettel,1,2020
hamilton,leclerc,2,2020
hamilton,perez,2,2020
hamilton,russell,1,2020
hamilton,latifi,1,2020
hamilton,norris,1,2020
hamilton,sainz,1,2020
hamilton,kvyat,1,2020
hamilton,grosjean,1,2020
hamilton,ocon,1,2020
hamilton,raikkonen,1,2020
bottas,verstappen,1,2020
bottas,leclerc,2,2020
bottas,stroll,1,2020
bottas,russell,2,2020
bottas,latifi,1,2020
bottas,sainz,2,2020
bottas,kvyat,1,2020
bottas,grosjean,2,2020
bottas,magnussen,2,2020
bottas,ricciardo,2,2020
bottas,ocon,2,2020
bottas,raikkonen,3,2020
albon,hamilton,1,2020
albon,bottas,1,2020
albon,vettel,6,2020
albon,leclerc,3,2020
albon,perez,3,2020
albon,stroll,3,2020
albon,russell,2,2020
albon,latifi,4,2020
albon,norris,5,2020
albon,sainz,2,2020
albon,gasly,4,2020
albon,kvyat,2,2020
albon,grosjean,4,2020
albon,magnussen,4,2020
albon,ricciardo,1,2020
albon,ocon,3,2020
albon,raikkonen,2,2020
albon,giovinazzi,4,2020
albon,hulkenberg,1,2020
verstappen,bottas,2,2020
verstappen,albon,1,2020
verstappen,perez,1,2020
verstappen,stroll,1,2020
verstappen,norris,1,2020
verstappen,sainz,1,2020
verstappen,kvyat,1,2020
vettel,albon,1,2020
vettel,leclerc,2,2020
vettel,perez,1,2020
vettel,stroll,2,2020
vettel,russell,3,2020
vettel,latifi,5,2020
vettel,kvyat,1,2020
vettel,grosjean,6,2020
vettel,magnussen,2,2020
vettel,raikkonen,6,2020
vettel,giovinazzi,2,2020
leclerc,albon,1,2020
leclerc,verstappen,1,2020
leclerc,vettel,2,2020
leclerc,perez,1,2020
leclerc,stroll,1,2020
leclerc,russell,2,2020
leclerc,latifi,1,2020
leclerc,norris,4,2020
leclerc,sainz,1,2020
leclerc,gasly,1,2020
leclerc,grosjean,4,2020
leclerc,magnussen,4,2020
leclerc,ricciardo,1,2020
leclerc,ocon,1,2020
leclerc,raikkonen,3,2020
leclerc,giovinazzi,1,2020
leclerc,hulkenberg,1,2020
leclerc,fittipaldi,1,2020
perez,albon,2,2020
perez,vettel,2,2020
perez,leclerc,3,2020
perez,stroll,2,2020
perez,russell,2,2020
perez,latifi,5,2020
perez,norris,2,2020
perez,sainz,2,2020
perez,gasly,2,2020
perez,kvyat,3,2020
perez,grosjean,3,2020
perez,magnussen,6,2020
perez,ricciardo,1,2020
perez,ocon,2,2020
perez,raikkonen,4,2020
perez,giovinazzi,4,2020
perez,fittipaldi,2,2020
perez,aitken,1,2020
stroll,albon,1,2020
stroll,verstappen,1,2020
stroll,vettel,1,2020
stroll,leclerc,2,2020
stroll,norris,1,2020
stroll,gasly,1,2020
stroll,kvyat,1,2020
stroll,grosjean,2,2020
stroll,magnussen,2,2020
stroll,ricciardo,3,2020
stroll,raikkonen,2,2020
stroll,giovinazzi,1,2020
russell,bottas,1,2020
russell,vettel,1,2020
russell,stroll,1,2020
russell,latifi,3,2020
russell,norris,2,2020
russell,gasly,1,2020
russell,grosjean,3,2020
russell,magnussen,3,2020
russell,ocon,1,2020
russell,raikkonen,5,2020
russell,giovinazzi,4,2020
latifi,magnussen,6,2020
latifi,raikkonen,3,2020
latifi,giovinazzi,1,2020
norris,bottas,1,2020
norris,vettel,1,2020
norris,leclerc,2,2020
norris,perez,2,2020
norris,stroll,3,2020
norris,russell,5,2020
norris,latifi,2,2020
norris,sainz,1,2020
norris,gasly,3,2020
norris,kvyat,1,2020
norris,grosjean,3,2020
norris,magnussen,1,2020
norris,ricciardo,2,2020
norris,ocon,1,2020
norris,raikkonen,2,2020
norris,giovinazzi,1,2020
norris,fittipaldi,1,2020
sainz,bottas,2,2020
sainz,albon,2,2020
sainz,vettel,2,2020
sainz,leclerc,3,2020
sainz,perez,2,2020
sainz,stroll,2,2020
sainz,norris,2,2020
sainz,gasly,3,2020
sainz,grosjean,2,2020
sainz,magnussen,1,2020
sainz,ricciardo,4,2020
sainz,ocon,3,2020
sainz,raikkonen,4,2020
sainz,giovinazzi,1,2020
gasly,bottas,1,2020
gasly,albon,2,2020
gasly,vettel,5,2020
gasly,leclerc,4,2020
gasly,perez,3,2020
gasly,stroll,4,2020
gasly,russell,3,2020
gasly,latifi,2,2020
gasly,norris,1,2020
gasly,sainz,1,2020
gasly,kvyat,2,2020
gasly,grosjean,3,2020
gasly,magnussen,2,2020
gasly,ricciardo,2,2020
gasly,ocon,2,2020
gasly,raikkonen,6,2020
gasly,giovinazzi,3,2020
kvyat,bottas,1,2020
kvyat,albon,1,2020
kvyat,leclerc,2,2020
kvyat,perez,2,2020
kvyat,latifi,2,2020
kvyat,gasly,1,2020
kvyat,grosjean,4,2020
kvyat,magnussen,7,2020
kvyat,ricciardo,1,2020
kvyat,ocon,1,2020
kvyat,raikkonen,2,2020
kvyat,giovinazzi,5,2020
grosjean,verstappen,1,2020
grosjean,vettel,1,2020
grosjean,russell,1,2020
grosjean,latifi,1,2020
grosjean,magnussen,3,2020
grosjean,raikkonen,2,2020
grosjean,giovinazzi,2,2020
magnussen,latifi,2,2020
magnussen,gasly,1,2020
magnussen,grosjean,2,2020
magnussen,giovinazzi,2,2020
ricciardo,bottas,1,2020
ricciardo,vettel,2,2020
ricciardo,leclerc,4,2020
ricciardo,perez,2,2020
ricciardo,latifi,1,2020
ricciardo,norris,1,2020
ricciardo,sainz,1,2020
ricciardo,gasly,3,2020
ricciardo,grosjean,2,2020
ricciardo,magnussen,4,2020
ricciardo,ocon,4,2020
ricciardo,raikkonen,4,2020
ocon,albon,3,2020
ocon,vettel,3,2020
ocon,perez,1,2020
ocon,stroll,3,2020
ocon,russell,3,2020
ocon,latifi,2,2020
ocon,norris,1,2020
ocon,kvyat,1,2020
ocon,grosjean,2,2020
ocon,magnussen,3,2020
ocon,raikkonen,2,2020
ocon,giovinazzi,2,2020
raikkonen,vettel,1,2020
raikkonen,leclerc,1,2020
raikkonen,russell,4,2020
raikkonen,latifi,5,2020
raikkonen,gasly,1,2020
raikkonen,grosjean,4,2020
raikkonen,magnussen,9,2020
raikkonen,giovinazzi,4,2020
raikkonen,fittipaldi,1,2020
raikkonen,aitken,1,2020
giovinazzi,vettel,1,2020
giovinazzi,russell,2,2020
giovinazzi,latifi,1,2020
giovinazzi,gasly,1,2020
giovinazzi,kvyat,1,2020
giovinazzi,grosjean,2,2020
giovinazzi,magnussen,4,2020
giovinazzi,fittipaldi,1,2020
hulkenberg,latifi,1,2020
hulkenberg,grosjean,1,2020
hulkenberg,raikkonen,1,2020
fittipaldi,magnussen,1,2020
aitken,raikkonen,1,2020
aitken,fittipaldi,1,2020
